id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4650035244171515,KkZE0hvcv,3883184092,菇凉夨落,#电视剧小娘惹#我爸近几天三句话不离对象的问题，今天这家的孩子结婚了，明天谁家孩子生娃了，过两天谁谁谁二胎了，反正也不搭理我就讲就自己讲就跟我妈讲,,,,电视剧小娘惹,0,1,0,2021-06-20 05:30,微博 weibo.com,,,
4650034794332338,KkZDhib2q,5416808089,别打小柴了,加油//@寒鸦_______:太行了，加油//@Oo好好小姐:男人终于可以生了！//@薄荷_光影如梦:三胎不是梦！加油//@今天也是热爱生活的团团鸭:加油加油加油//@江南大野花:科学家们加油加油！//@脆皮鸭文学研究人员:就要男人生孩子//@亚尼大帝:生殖腔快点安排//@能水敢心:快进到男的生三胎自己带,,,"寒鸦_______,Oo好好小姐,薄荷_光影如梦,今天也是热爱生活的团团鸭,江南大野花,脆皮鸭文学研究人员,亚尼大帝,能水敢心",,0,0,0,2021-06-20 05:29,Android,,,4649598474257938
4650034719359082,KkZD9DgIW,5892228024,小鹿喝奶牛,可以啊//@M大王叫我来巡山:快进到…//@季风号苏打:搞快点//@江南大野花:科学家们加油加油！//@脆皮鸭文学研究人员:就要男人生孩子//@亚尼大帝:生殖腔快点安排//@能水敢心:快进到男的生三胎自己带//@小可只想退休:冲啊！男人怀孕指日可待！,,,"M大王叫我来巡山,季风号苏打,江南大野花,脆皮鸭文学研究人员,亚尼大帝,能水敢心,小可只想退休",,0,0,0,2021-06-20 05:28,新浪微博4G版,,,4649598474257938
4650034068717790,KkZC6AzTw,1940472060,大大今天更新了吗_没有,//@喜喜果:我们健康的社会一直支持男性同胞生三胎，真的//@水果君:噗哈哈哈哈//@JoannaBlue:右边就是爹味广告制作者//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,"喜喜果,水果君,JoannaBlue,杨烨炘ForestYoung",,0,0,0,2021-06-20 05:26,Share微博客户端,,,4649569311525848
4650034039357887,KkZC3DgpF,1430910073,不在街上乱晃,国家计生委的官员被解雇了吗？目前急着催三胎，早干嘛去了！！！应该解散这个部门。,,,,,0,3,1,2021-06-20 05:26,iPhone客户端,,,
4650033738154353,KkZBzydjP,1822467877,bluephoenix的围脖,//@林-神出鬼没:只有深度参与育儿的人才有资格说要不要二胎三胎～//@装可乐汽水的气球:我老公就是半夜孩子夜醒，爬起来哄睡孩子，放下以后他再睡。然后经历过这些以后，我老公连二胎都不想要了。感觉那个支持三胎视频好假，真正照顾过孩子的男人，不，人类，就知道半夜每两个小时醒一次有多痛苦,,,"林-神出鬼没,装可乐汽水的气球",,0,0,0,2021-06-20 05:24,OPPO A93 5G,,,4649790933307678
4650033506943032,KkZBct8co,7607893937,拉面说旺仔牛奶不错哟,#影视剪辑##电视剧大赏##明星##综艺#70岁吴孟达感情史丰富，三任配偶合影颜值高，双胞胎女儿首曝光L拉面说旺仔牛奶不错哟的微博视频,,,,"影视剪辑,电视剧大赏,明星,综艺",0,0,0,2021-06-20 05:24,微博视频号,,"http://f.video.weibocdn.com/003P7JQ1gx07NAPkQ0dx010412009nKh0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1624177458&ssig=%2BRmMRD0xz7&KID=unistore,video",
4650032945430998,KkZAimMQK,6818630376,暗恋可乐X23,如果你是一个重男轻女的人第一胎怀了女儿善良点的话请把这个女孩一把掐死她不想得到的情感都是因为自己的价值她不想明白作为一个工具人的基本素养她不想和你们一起对着一碗倾斜到溢出水的碗硬说它是平的她不想和你们一起指鹿为马粉饰太平她不愿在并没有理解爱和亲情的年代里放假回到三居室的家里看到只有自己的床上洒满了水和尘土以及他上街遛弯玩的遥控车她也并不觉得二十年没联系过的亲戚忽然要加微信只因你们说这个亲戚很疼爱我我就应该点头哈腰的主动添加的大学毕业这年她二十一虚岁不到不大不小的年龄考上编制工作的第一个月没有发工资的第一个月听着你们说了无数遍吃点好的却没给一分钱怪她太贪婪了爱就应该是这样的爱是屈从是道德绑架是对虚与委蛇装作不知是对她一分付出索要十分收获爱是嘲笑和讽刺爱是挖苦爱是生病要道歉受伤要躲藏发烧要走开爱是他吃剩的饭爱是是从八年前只有泡面的生日到现在只有她不知道妈妈从三岁开始年年为他庆生的两三层的模型蛋糕爱是提防是谎言是小学就消失不见的独生子女证是告诉你贫穷和省钱和夸大赚钱的不易是只愿意带他去看那两套海景房并告诉他房子是他的带她则是为了让她当个人形导航因为爱和亲情她明白爱是自己应低头和不争应包容父母一切的失误就像父母爱她一样她又不明白了爱是什么呢让是她顶着在编教师的身份为了吃饱饭在法律面前试探还要为他吃的太好而生的病东奔西跑吗从与妈妈的聊天记录里她发现除了一句你帮了妈妈和弟弟一个大忙这句客套话之外没有其他的话了除了所求和客气话她妈妈走了早就撇下她的手除了有需要的地方她妈妈不会再回头想起她了她从愤怒委屈失望到绝望她从纠缠不休的可怜讨好到打视频电话时清清楚楚的听到妈妈问爸爸跟她说点什么那天晚上她没有回宿舍坐在佳乐家门口的长椅盯着对面的肯德基哭了一夜她得出一个结论自己太烦了妈妈都不知道和自己说点什么其实她都可以替妈妈解答的她很聪明什么都会妈妈可以问她吃没吃饭吃的什么睡的好不好住在哪里还有很多很多我也能回答一个让人快乐的标准答案其实那天我还背了两个很好笑的笑话可惜只能做在长椅上到后来挪到肯德基里一边回忆那俩笑话一边乐的直流眼泪后来在共享单车上在红绿灯面前她不再那么积极不顾死活的抓手机回复信息晚上她睡不踏实她常常做噩梦梦到她满头泥土的向他道歉凌晨醒来她端着一杯水望着十三楼的窗想一跃而下她想知道为什么自己考了两场都通过的试她不明白为什么当初就说了谎来到了远方她不知道自己配不配吃饱饭配不配睡一张没有泥土和水和尿液的床她想弄清楚点头哈腰的做舔狗到底是什么原因她还想看看其他的女儿在二十岁在作甚莫事是不是每个女孩都要带各种名义上的礼物才能回家在法律上她并没有养育他的义务这不是她的儿子也不是她的所求更不是她与配偶基因的延续但她又应该养育因为他小她十六岁因为父母把她养大待她有恩因为父母爱她因为他是父母好不容易得到的好孩子因为他是她被迫得到的弟弟她不明白为什么她们都会想家而她不想但她会合群努力和大多数人一模一样能够模仿对方的表情神态在脸上摆一个想家表情包她觉得她们很蠢又有点羡慕会在工作和生活上给予这些大她四五岁的妹妹们帮助和安慰至于关于家的话她从满脸笑意到后来一句不提。,,,,,0,0,0,2021-06-20 05:21,nova7SE 5G你在焦点在,,,
4650032550379674,KkZzF1ALM,5135146393,道可道571,只要给予二三胎家庭足够优惠的住房保障，教育保障，医疗保障，税收优惠，就会有很多人生了,,,,,0,0,0,2021-06-20 05:20,iPhone客户端,,,4649936711585905
4643329969755364,Kibd2EVOA,7160345268,倦梦西洲的奋斗风,#三孩生育政策来了#生育自由有了吗？不知道大家有没有想过一个问题，为什么是“三孩政策”，而不是干脆“放开生育限制”、“停止计划生育”？当年狭义的计划生育，是1982年到2015年的基本国策，“一对夫妻只生一个孩子”。但随着一胎政策的结束，“计划生育”却没有结束，反而一夜之间，变成了一种诡异的政策。你要说它从限制生育，变成了鼓励生育吧，在昨天之前，生第三个孩子原则上是要交罚款的；在今天，生第四个孩子原则上还是要交罚款的。这算哪门子的鼓励生育？？你要说它本质上还是在限制生育，那就更不对了，它明明在不遗余力地鼓励，甚至恨不得拿出当年一胎化的强制手段，让老百姓生二胎、三胎，这又算是哪门子的限制生育？？2015年前，生两个孩子有罪，只生一个是模范公民；昨天之前，生一个孩子不理想，生三个孩子有罪，只有生两个孩子最理想；昨天开始，生一个、两个孩子都不理想，生四个以上也有罪，只有生三个孩子理想……甚至，在昨天那个三胎宣传画上，假如哪个家庭现在真有三个这么大的孩子，那第三个孩子，甚至后两个孩子，都是计划外生育，当年很可能交了罚款。如今把人家当成模范家庭样板，请问罚款退给人家了么？如今广义的“计划生育”，就是国家意志透过父权家庭，对女性生育的严密管制，严密到生几个都给你安排的明明白白。说不让生，你就得捂着肚子憋住喽；给个眼色，二胎噗噗生下来；点点头，三胎快快搞出来……在这个过程中，别说自由意志了，就连庶民的感知和情绪，都好像并不存在一般。不过，拿“计划生育”这个旧瓶子装新药，有个好处是，终于能够不再纠结于“强制一胎”本身，而看到真正的、更广义的生育管控了。1950年代，禁止使用一切避孕工具，禁止堕胎，逼得女人生八个、十个；1970年代，短暂地实施过不生第三胎的政策；1982年开始“一对夫妻只生一个孩子”，直到2015年；2015年后鼓励生二胎，同时“三胎”罚款、单身生育罚款并行；2019到2020年开始限制女性堕胎权，在实际操作中要求生理父亲签名；2020年上海一位单身妈妈争取到了生育金——这其实是她工作时所缴纳的“五险一金”中的“一险”，没有任何理由不发给妇女，但是几个月后，单身妈妈又领不到这笔钱了；2021年，一夜之间，三胎化……生育自由，是指生育的主体——女性，的基本人权。包括生或者不生的自由，生几个的自由，还有生女还是生男的自由。中国女性从来就没有这项基本人权。所以生下来的是啥？猪仔罢了。,,,,三孩生育政策来了,1002,182,5004,2021-06-01 17:26,iPhone客户端,,,
4650032458105428,KkZzvy0AI,5928937653,alifeisnotif,说不让生，你就得捂着肚子憋住喽；给个眼色，二胎噗噗生下来；点点头，三胎快快搞出来……,,,,,0,0,0,2021-06-20 05:19,iPhone客户端,,,4643329969755364
4650031837086060,KkZyvtJpi,1241533135,秀骨书生,#多地部署全面了解育龄妇女及生育意愿#有人天真的认为，现在把校外培训机构打压下去，家长在子女教育方面投资少了，就会增加生育愿望，三胎政策就会有望实现。这个看似有关联的说法，真是异想天开，如此打算的领导们，活该你们完不成“任务”。,,,,多地部署全面了解育龄妇女及生育意愿,0,0,1,2021-06-20 05:17,饭桶星卧底Android,,,
4650031729082511,KkZykC6M7,1623832034,又是薇薇安,//@刀卜作:“我要生三胎”：然后来出镜的全是男的，还有比这更讽刺的事吗，如此明目张胆地宣布男性对女性子宫和生育权的全面“占领“，世界上只此一家了吧。看着视频以为我国生殖技术猪突猛进，已实现男人三胎生子了呢。,,,刀卜作,,0,0,0,2021-06-20 05:17,iPhone,,,4649569311525848
4650031543747156,KkZy2fIO0,2439824721,六月酱求欧气,孩子是女的生的一群男的跟这说同意内卷这种问题还放进来转移注意合理化这个片子的内容真想推三胎你给钱啊你重点放在让父亲真正参与而不是替妈做决定啊吐了//@小芥末崽:看得我有点血压飙升……三胎事业转型，你老婆是想从事业女性变成全职太太，还是发展早教事业？你可得说清楚啊。,,,小芥末崽,,0,0,0,2021-06-20 05:16,iPhone X,,,4649569311525848
4650031485288611,KkZxWmbOb,7462733915,美妆追击令,《19岁就与男友私奔，住地下室裸婚连生三胎，今丈夫用7部剧捧她》O19岁就与男友私奔，住地下室裸婚连生三胎，今丈夫用7部剧捧她,,,,,13,0,2,2021-06-20 05:16,微博 weibo.com,,,
4650031417655710,KkZxPw7Bc,6230118164,篱笆在阳王太,#三胎#考虑下大家的担忧：1房价，特别是学区房；2教育资源的不平均；3育儿成本，资金和其他投入，特别是对父母职业发展的影响。其实我们有标本可以参考。1由政府出面建设公租房，优先照顾多子女家庭，设立积分制来分配次序；2建设更多高质量的公立学校，可以由当前优秀的学校牵头，一对一帮扶，扩招教师，提升师资水平；3发放育儿补贴，增加托儿所的数量，也可以审批民办托儿所，降低幼儿入托年龄。比如可以试行允许三个月的婴儿入托，或者发放育儿津贴和延长产假，由家庭自主决定。扩招育儿专家和专业育儿从业人员，即增加了就业机会，也为双职工家庭切实减轻了育儿的负担。要减轻父母身上的压力，还是要从他们所需入手。另外就是做好科学育儿宣传，比如不要因为低龄幼儿入托就羞辱女性没有尽到母亲的义务。,,,,三胎,0,1,0,2021-06-20 05:15,小米手机,,,
4650029455507936,KkZuFn6RG,1964082425,星谷卷,小丑一样真可怜//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,杨烨炘ForestYoung,,0,0,0,2021-06-20 05:07,iPhone客户端,,,4649569311525848
4650028617171151,KkZtju5xJ,5983886561,最爱隳殇糯米君,//@Royannnn:男人闭嘴吧//@喜喜果:我们健康的社会一直支持男性同胞生三胎，真的//@水果君:噗哈哈哈哈//@JoannaBlue:右边就是爹味广告制作者//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,"Royannnn,喜喜果,水果君,JoannaBlue,杨烨炘ForestYoung",,0,0,0,2021-06-20 05:04,Note 9,,,4649569311525848
4650027861148061,KkZs64OF7,3481329032,什么时候可以泡到帅哥,//@起肖蔷:魔幻到我竟然词穷了//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"起肖蔷,小乔有猫",,0,0,0,2021-06-20 05:01,iPhone客户端,,,4649569311525848
4649909766850785,KkWnCsKcx,6237644965,走之井二,女性生孩子的理由只有一个，就是自己准备好当妈妈了。#怀孕时看到男友的聊天记录#,,,,怀孕时看到男友的聊天记录,10327,2346,57089,2021-06-19 21:12,iPhone 12 Pro,"['http://ww4.sinaimg.cn/large/006O8woRgy1grnvv9o6zdj30u053kqcq.jpg', 'http://ww2.sinaimg.cn/large/006O8woRgy1grnvva6clnj30u0640ds7.jpg', 'http://ww4.sinaimg.cn/large/006O8woRgy1grnvvbkkd4j30u065q7gt.jpg', 'http://ww4.sinaimg.cn/large/006O8woRgy1grnvvc33h6j30u06ie7ig.jpg', 'http://ww2.sinaimg.cn/large/006O8woRgy1grnvvco2i7j30u06gogy4.jpg', 'http://ww3.sinaimg.cn/large/006O8woRgy1grnvvd4ztqj30u04xowj5.jpg', 'http://ww1.sinaimg.cn/large/006O8woRgy1grnvvaz93gj30u06rutmc.jpg', 'http://ww4.sinaimg.cn/large/006O8woRgy1grnvvdxs99j30u06uah0l.jpg', 'http://ww2.sinaimg.cn/large/006O8woRgy1grnvv96nisj30u0304grc.jpg']",,
4650021154193415,KkZhhhATJ,5134761399,刘大haha,所以即使国家奖励几百万生三胎我也不会生，二胎也不会，一个我就感觉已经筋疲力尽了已经，为什么要生这么多不理解，当然除非你有一个可以帮助你的老公，但是可能大多数情况还是你自己带，女生完全就是被束缚住了绝望,,,,,0,2,1,2021-06-20 04:34,荣耀20,,,4649909766850785
4650021109367167,KkZhcDiPl,3861130273,袁者之,三胎都要来了，还不懂如何照顾宝宝吗？,,,,,4,0,6,2021-06-20 04:34,,,,4649914221462101
4650020987470300,KkZh0vlmI,1016936487,Mrwhy打造最美的你,#第一次去男方家里该洗碗吗#这种话题越多，我们越要呼吁女性站起来，堕莮胎，堕莮胎，堕莮胎，重要的话说三遍在中国，女人要有子宫道德，不能再生一群看不起女人的臭吊子了堕莮胎，从我做起！把莮蛆掐死在萌芽里,,,,第一次去男方家里该洗碗吗,0,0,0,2021-06-20 04:34,iPhone客户端,,,
4650019799957980,KkZf5FMwA,7435670008,2020年底开启新生活模式,"//@易-富贤-大国空巢:您提出""鼓励一胎，允许二胎，杜绝三胎""。美国人反对中国计划生育就是干涉内政？侨居美国的中国人如果要反对中国计划生育就一定要回国才行？//@葛剑雄:1995年我发表“允许二胎”的建议时你在哪里？在美国反对计划生育吗？若你是美国人，请勿干涉中国内政。若是中国人，请回来批评",,,"易-富贤-大国空巢,葛剑雄",,0,0,0,2021-06-20 04:29,HUAWEI Mate 20,,,4649030204790273
